date_heure,consommation_mw,nucleaire,eolien,solaire,hydraulique,gaz,charbon,fioul,bioenergies,taux_co2,ech_physiques,heure,prix_eur_mwh,tranche_prix,id_temps
2025-07-01 00:30:00+02:00,47509.0,37131.0,1235.0,1.0,6924.0,4074.0,14.0,53.0,1210.0,34.0,-2993.0,22,111.28,Cher,8686
2025-07-01 01:00:00+02:00,44702.0,37055.0,1194.0,1.0,5629.0,3643.0,14.0,53.0,1221.0,32.0,-3924.0,23,95.41,Cher,8687
2025-07-01 01:30:00+02:00,43716.0,37023.0,1043.0,1.0,6155.0,3965.0,14.0,53.0,1232.0,34.0,-5624.0,23,95.41,Cher,8688
2025-07-01 02:00:00+02:00,42899.0,36933.0,918.0,1.0,5754.0,3752.0,14.0,52.0,1226.0,33.0,-5610.0,0,89.1,Cher,8689
2025-07-01 02:30:00+02:00,42456.0,36916.0,837.0,1.0,5572.0,3588.0,14.0,52.0,1234.0,32.0,-5613.0,0,89.1,Cher,8690
2025-07-01 03:00:00+02:00,41200.0,36933.0,839.0,1.0,5257.0,3471.0,14.0,53.0,1242.0,32.0,-6032.0,1,88.08,Cher,8691
2025-07-01 03:30:00+02:00,40420.0,36957.0,823.0,1.0,5420.0,3353.0,14.0,53.0,1243.0,31.0,-6999.0,1,88.08,Cher,8692
2025-07-01 04:00:00+02:00,39716.0,36932.0,901.0,1.0,5318.0,3352.0,14.0,53.0,1247.0,31.0,-7396.0,2,90.01,Cher,8693
2025-07-01 04:30:00+02:00,39327.0,36961.0,1091.0,1.0,5563.0,3466.0,14.0,54.0,1258.0,32.0,-8324.0,2,90.01,Cher,8694
2025-07-01 05:00:00+02:00,39359.0,37057.0,1095.0,1.0,5485.0,3314.0,14.0,54.0,1259.0,31.0,-8133.0,3,96.64,Cher,8695
2025-07-01 05:30:00+02:00,40336.0,37081.0,1044.0,1.0,5843.0,3163.0,14.0,54.0,1250.0,29.0,-7982.0,3,96.64,Cher,8696
2025-07-01 06:00:00+02:00,41065.0,37140.0,1127.0,11.0,6285.0,3336.0,14.0,54.0,1250.0,30.0,-8044.0,4,114.97,Cher,8697
2025-07-01 06:30:00+02:00,42745.0,37226.0,1229.0,137.0,6135.0,3665.0,14.0,54.0,1240.0,32.0,-6821.0,4,114.97,Cher,8698
2025-07-01 07:00:00+02:00,44397.0,37283.0,1317.0,570.0,6311.0,3721.0,15.0,54.0,1244.0,32.0,-5977.0,5,120.06,Cher,8699
2025-07-01 07:30:00+02:00,46514.0,37261.0,1461.0,1369.0,6977.0,3708.0,15.0,54.0,1244.0,31.0,-5469.0,5,120.06,Cher,8700
2025-07-01 08:00:00+02:00,48367.0,37296.0,1265.0,2665.0,6698.0,3760.0,15.0,56.0,1236.0,31.0,-4501.0,6,114.74,Cher,8701
2025-07-01 08:30:00+02:00,50069.0,37389.0,1015.0,4458.0,6537.0,3540.0,15.0,57.0,1223.0,29.0,-4062.0,6,114.74,Cher,8702
2025-07-01 09:00:00+02:00,51757.0,37267.0,648.0,6571.0,5810.0,3385.0,15.0,54.0,1214.0,27.0,-3100.0,7,93.19,Cher,8703
2025-07-01 09:30:00+02:00,53212.0,37369.0,409.0,8855.0,5570.0,3326.0,15.0,54.0,1197.0,26.0,-3468.0,7,93.19,Cher,8704
2025-07-01 10:00:00+02:00,54419.0,37409.0,364.0,11145.0,4781.0,3156.0,14.0,60.0,1186.0,24.0,-3395.0,8,94.91,Cher,8705
2025-07-01 10:30:00+02:00,55420.0,37374.0,379.0,13271.0,4303.0,2735.0,15.0,57.0,1149.0,21.0,-2982.0,8,94.91,Cher,8706
2025-07-01 11:00:00+02:00,56406.0,37385.0,411.0,15116.0,4017.0,2071.0,15.0,53.0,1142.0,17.0,-2645.0,9,80.7,Cher,8707
2025-07-01 11:30:00+02:00,57248.0,37723.0,427.0,16599.0,4132.0,1892.0,15.0,53.0,1154.0,16.0,-3184.0,9,80.7,Cher,8708
2025-07-01 12:00:00+02:00,58251.0,37631.0,525.0,17825.0,4028.0,1634.0,15.0,53.0,1175.0,14.0,-2936.0,10,75.11,Cher,8709
2025-07-01 12:30:00+02:00,59006.0,37588.0,610.0,18807.0,3804.0,1419.0,15.0,53.0,1169.0,13.0,-2553.0,10,75.11,Cher,8710
2025-07-01 13:00:00+02:00,59754.0,37823.0,668.0,19388.0,3840.0,1556.0,15.0,53.0,1166.0,13.0,-2622.0,11,65.53,Cher,8711
2025-07-01 13:30:00+02:00,59360.0,37728.0,710.0,19670.0,3777.0,1460.0,14.0,54.0,1134.0,13.0,-2846.0,11,65.53,Cher,8712
2025-07-01 14:00:00+02:00,59094.0,37545.0,794.0,19638.0,3744.0,1331.0,15.0,54.0,1088.0,12.0,-2742.0,12,68.95,Cher,8713
2025-07-01 14:30:00+02:00,59274.0,37803.0,918.0,19351.0,3778.0,1486.0,15.0,58.0,1099.0,13.0,-2966.0,12,68.95,Cher,8714
2025-07-01 15:00:00+02:00,58774.0,37560.0,1030.0,19136.0,3781.0,1401.0,15.0,55.0,1098.0,12.0,-3279.0,13,78.16,Cher,8715
2025-07-01 15:30:00+02:00,58235.0,37843.0,1105.0,18596.0,3854.0,1460.0,15.0,52.0,1100.0,12.0,-4007.0,13,78.16,Cher,8716
2025-07-01 16:00:00+02:00,57619.0,38083.0,1175.0,17722.0,4043.0,1601.0,15.0,52.0,1111.0,13.0,-4637.0,14,90.8,Cher,8717
2025-07-01 16:30:00+02:00,57124.0,37695.0,1170.0,16582.0,4035.0,1841.0,15.0,52.0,1119.0,15.0,-4179.0,14,90.8,Cher,8718
2025-07-01 17:00:00+02:00,56744.0,37984.0,1100.0,15226.0,4598.0,2714.0,15.0,52.0,1113.0,20.0,-5272.0,15,102.65,Cher,8719
2025-07-01 17:30:00+02:00,56578.0,38071.0,1062.0,13720.0,5338.0,3394.0,15.0,52.0,1106.0,23.0,-5983.0,15,102.65,Cher,8720
2025-07-01 18:00:00+02:00,56518.0,38482.0,1052.0,11959.0,6135.0,3603.0,15.0,489.0,1099.0,30.0,-6210.0,16,150.0,Cher,8721
2025-07-01 18:30:00+02:00,56439.0,38095.0,1150.0,10085.0,6641.0,3821.0,15.0,643.0,1109.0,34.0,-4991.0,16,150.0,Cher,8722
2025-07-01 19:00:00+02:00,56734.0,38419.0,1220.0,7943.0,8148.0,4442.0,16.0,667.0,1107.0,38.0,-5114.0,17,223.54,Cher,8723
2025-07-01 19:30:00+02:00,56382.0,38520.0,1188.0,5772.0,8316.0,4550.0,16.0,586.0,1109.0,39.0,-3550.0,17,223.54,Cher,8724
2025-07-01 20:00:00+02:00,55594.0,38523.0,1151.0,3758.0,9257.0,4726.0,16.0,496.0,1124.0,39.0,-3364.0,18,235.0,Cher,8725
2025-07-01 20:30:00+02:00,54305.0,38461.0,1150.0,2127.0,10405.0,4957.0,16.0,538.0,1138.0,42.0,-4429.0,18,235.0,Cher,8726
2025-07-01 21:00:00+02:00,52946.0,38372.0,1226.0,1061.0,10366.0,4989.0,16.0,685.0,1140.0,44.0,-4842.0,19,215.0,Cher,8727
2025-07-01 21:30:00+02:00,52047.0,38286.0,1270.0,395.0,10172.0,5143.0,15.0,688.0,1161.0,46.0,-5012.0,19,215.0,Cher,8728
2025-07-01 22:00:00+02:00,51210.0,38243.0,1316.0,60.0,9575.0,5185.0,15.0,694.0,1180.0,47.0,-4951.0,20,199.3,Cher,8729
2025-07-01 22:30:00+02:00,52181.0,38537.0,1191.0,3.0,9585.0,5075.0,15.0,699.0,1204.0,47.0,-3980.0,20,199.3,Cher,8730
2025-07-01 23:00:00+02:00,53117.0,38531.0,1261.0,2.0,9373.0,5007.0,15.0,704.0,1205.0,47.0,-2819.0,21,129.78,Cher,8731
2025-07-01 23:30:00+02:00,51545.0,38627.0,1459.0,1.0,8689.0,4703.0,15.0,655.0,1220.0,44.0,-3661.0,21,129.78,Cher,8732
2025-07-02 00:00:00+02:00,50064.0,38728.0,1524.0,1.0,7558.0,4363.0,15.0,480.0,1235.0,41.0,-3663.0,22,119.29,Cher,8733
2025-07-02 00:30:00+02:00,47962.0,39000.0,1514.0,1.0,7366.0,4216.0,15.0,479.0,1240.0,40.0,-5759.0,22,119.29,Cher,8734
2025-07-02 01:00:00+02:00,45254.0,39238.0,1574.0,1.0,5983.0,4188.0,15.0,478.0,1240.0,40.0,-7302.0,23,102.71,Cher,8735
2025-07-02 01:30:00+02:00,44236.0,39289.0,1632.0,1.0,6386.0,4470.0,15.0,479.0,1244.0,42.0,-9141.0,23,102.71,Cher,8736
2025-07-02 02:00:00+02:00,43411.0,39224.0,1887.0,1.0,6218.0,4290.0,15.0,480.0,1248.0,40.0,-9807.0,0,92.54,Cher,8737
2025-07-02 02:30:00+02:00,42851.0,39272.0,1978.0,1.0,5985.0,4134.0,15.0,480.0,1255.0,40.0,-10139.0,0,92.54,Cher,8738
2025-07-02 03:00:00+02:00,41697.0,39033.0,2264.0,1.0,5484.0,3972.0,15.0,475.0,1256.0,39.0,-10615.0,1,92.08,Cher,8739
2025-07-02 03:30:00+02:00,40884.0,39132.0,2634.0,1.0,5371.0,3716.0,15.0,336.0,1270.0,35.0,-11278.0,1,92.08,Cher,8740
2025-07-02 04:00:00+02:00,40114.0,38971.0,2559.0,1.0,5258.0,3679.0,15.0,71.0,1270.0,31.0,-11173.0,2,85.08,Cher,8741
2025-07-02 04:30:00+02:00,39835.0,38526.0,2261.0,1.0,5639.0,3677.0,14.0,54.0,1270.0,32.0,-10835.0,2,85.08,Cher,8742
2025-07-02 05:00:00+02:00,39668.0,38601.0,1676.0,1.0,5659.0,3758.0,15.0,54.0,1275.0,33.0,-10558.0,3,93.47,Cher,8743
2025-07-02 05:30:00+02:00,40575.0,38641.0,1529.0,1.0,5740.0,3786.0,15.0,54.0,1271.0,32.0,-10170.0,3,93.47,Cher,8744
2025-07-02 06:00:00+02:00,41275.0,38642.0,1679.0,10.0,6013.0,4027.0,14.0,139.0,1269.0,35.0,-10401.0,4,103.68,Cher,8745
2025-07-02 06:30:00+02:00,42879.0,38642.0,1768.0,131.0,6407.0,3941.0,14.0,169.0,1252.0,35.0,-9313.0,4,103.68,Cher,8746
2025-07-02 07:00:00+02:00,44389.0,38632.0,1953.0,536.0,6617.0,3949.0,15.0,169.0,1248.0,34.0,-8592.0,5,107.8,Cher,8747
2025-07-02 07:30:00+02:00,46274.0,39177.0,1980.0,1257.0,7073.0,4146.0,14.0,168.0,1251.0,34.0,-8652.0,5,107.8,Cher,8748
2025-07-02 08:00:00+02:00,48076.0,39558.0,1818.0,2394.0,6911.0,4311.0,14.0,168.0,1251.0,34.0,-8241.0,6,104.52,Cher,8749
2025-07-02 08:30:00+02:00,49911.0,39570.0,1843.0,3945.0,6641.0,4360.0,15.0,167.0,1246.0,34.0,-7773.0,6,104.52,Cher,8750
2025-07-02 09:00:00+02:00,51318.0,39430.0,1692.0,5701.0,5698.0,4177.0,15.0,168.0,1240.0,32.0,-6694.0,7,92.73,Cher,8751
2025-07-02 09:30:00+02:00,52619.0,39326.0,1594.0,7482.0,5372.0,3846.0,15.0,166.0,1234.0,30.0,-6330.0,7,92.73,Cher,8752
2025-07-02 10:00:00+02:00,53826.0,39046.0,1760.0,9200.0,4635.0,3411.0,15.0,63.0,1230.0,26.0,-5119.0,8,81.79,Cher,8753
2025-07-02 10:30:00+02:00,54757.0,39030.0,1866.0,10731.0,4442.0,3121.0,15.0,55.0,1212.0,23.0,-4988.0,8,81.79,Cher,8754
2025-07-02 11:00:00+02:00,55614.0,38788.0,2098.0,12075.0,4141.0,2815.0,15.0,54.0,1213.0,21.0,-4563.0,9,76.39,Cher,8755
2025-07-02 11:30:00+02:00,56528.0,39055.0,1989.0,13278.0,4001.0,2572.0,16.0,54.0,1214.0,20.0,-4278.0,9,76.39,Cher,8756
2025-07-02 12:00:00+02:00,57645.0,38793.0,2428.0,14252.0,3738.0,2362.0,15.0,55.0,1227.0,18.0,-3981.0,10,70.64,Cher,8757
2025-07-02 12:30:00+02:00,58356.0,38606.0,2933.0,15050.0,3816.0,2321.0,15.0,55.0,1229.0,18.0,-4569.0,10,70.64,Cher,8758
2025-07-02 13:00:00+02:00,58927.0,38673.0,3321.0,15536.0,3818.0,2286.0,16.0,55.0,1229.0,17.0,-4675.0,11,50.29,Moyen,8759
2025-07-02 13:30:00+02:00,58408.0,38514.0,3799.0,15678.0,3631.0,2090.0,15.0,55.0,1218.0,16.0,-4992.0,11,50.29,Moyen,8760
2025-07-02 14:00:00+02:00,58010.0,38578.0,4019.0,15714.0,3763.0,1872.0,16.0,55.0,1228.0,15.0,-5432.0,12,54.02,Moyen,8761
2025-07-02 14:30:00+02:00,58124.0,38545.0,4373.0,15335.0,4011.0,2214.0,16.0,56.0,1216.0,17.0,-5776.0,12,54.02,Moyen,8762
2025-07-02 15:00:00+02:00,57526.0,38446.0,5252.0,14823.0,3917.0,2108.0,16.0,57.0,1193.0,16.0,-6296.0,13,71.57,Cher,8763
2025-07-02 15:30:00+02:00,57036.0,38331.0,6054.0,14192.0,4081.0,2166.0,16.0,56.0,1176.0,17.0,-6939.0,13,71.57,Cher,8764
2025-07-02 16:00:00+02:00,56250.0,38363.0,6486.0,13438.0,4274.0,2158.0,16.0,56.0,1183.0,16.0,-7916.0,14,79.98,Cher,8765
2025-07-02 16:30:00+02:00,55759.0,38234.0,6818.0,12440.0,4465.0,2111.0,16.0,55.0,1199.0,16.0,-8364.0,14,79.98,Cher,8766
2025-07-02 17:00:00+02:00,55077.0,38489.0,6937.0,11190.0,4808.0,2183.0,16.0,56.0,1220.0,17.0,-8897.0,15,87.61,Cher,8767
2025-07-02 17:30:00+02:00,54445.0,38486.0,7196.0,9872.0,5220.0,2414.0,16.0,55.0,1232.0,18.0,-9379.0,15,87.61,Cher,8768
2025-07-02 18:00:00+02:00,54376.0,38451.0,7511.0,8563.0,6031.0,2874.0,16.0,55.0,1259.0,21.0,-10066.0,16,87.68,Cher,8769
2025-07-02 18:30:00+02:00,54118.0,38074.0,7672.0,7223.0,6071.0,2466.0,15.0,55.0,1250.0,19.0,-8197.0,16,87.68,Cher,8770
2025-07-02 19:00:00+02:00,54299.0,38587.0,7889.0,5525.0,6884.0,2841.0,16.0,55.0,1271.0,21.0,-8382.0,17,119.03,Cher,8771
2025-07-02 19:30:00+02:00,53934.0,38747.0,7529.0,3989.0,7712.0,2932.0,16.0,55.0,1286.0,22.0,-8188.0,17,119.03,Cher,8772
2025-07-02 20:00:00+02:00,53020.0,38717.0,7482.0,2628.0,8084.0,3209.0,16.0,55.0,1285.0,24.0,-8333.0,18,119.8,Cher,8773
2025-07-02 20:30:00+02:00,51603.0,38789.0,7271.0,1570.0,8603.0,3356.0,16.0,56.0,1290.0,25.0,-9258.0,18,119.8,Cher,8774
2025-07-02 21:00:00+02:00,49889.0,38299.0,7150.0,800.0,8096.0,3500.0,16.0,56.0,1290.0,26.0,-9222.0,19,126.16,Cher,8775
2025-07-02 21:30:00+02:00,49022.0,38014.0,6832.0,305.0,8037.0,3533.0,16.0,56.0,1291.0,27.0,-8956.0,19,126.16,Cher,8776
2025-07-02 22:00:00+02:00,48399.0,38005.0,6292.0,57.0,8427.0,3538.0,16.0,56.0,1282.0,27.0,-9159.0,20,125.1,Cher,8777
2025-07-02 22:30:00+02:00,49363.0,38239.0,5785.0,4.0,9108.0,3842.0,16.0,55.0,1287.0,29.0,-8870.0,20,125.1,Cher,8778
2025-07-02 23:00:00+02:00,50246.0,38208.0,5659.0,2.0,8653.0,3932.0,16.0,55.0,1295.0,30.0,-7466.0,21,108.51,Cher,8779
2025-07-02 23:30:00+02:00,48880.0,38337.0,5514.0,2.0,8088.0,3906.0,16.0,56.0,1296.0,30.0,-8241.0,21,108.51,Cher,8780
2025-07-03 00:00:00+02:00,47744.0,38340.0,5600.0,2.0,7684.0,3799.0,16.0,56.0,1305.0,29.0,-8958.0,22,85.0,Cher,8781
2025-07-03 00:30:00+02:00,46153.0,38388.0,5697.0,2.0,7177.0,3419.0,16.0,56.0,1305.0,27.0,-9810.0,22,85.0,Cher,8782
2025-07-03 01:00:00+02:00,43508.0,38374.0,5727.0,2.0,5736.0,2848.0,16.0,56.0,1299.0,24.0,-10433.0,23,81.62,Cher,8783
2025-07-03 01:30:00+02:00,42713.0,38446.0,5514.0,1.0,6013.0,2910.0,16.0,56.0,1302.0,25.0,-11424.0,23,81.62,Cher,8784
2025-07-03 02:00:00+02:00,41887.0,38472.0,5416.0,1.0,5961.0,2624.0,16.0,56.0,1309.0,23.0,-11856.0,0,79.0,Cher,8785
2025-07-03 02:30:00+02:00,41339.0,38441.0,5401.0,1.0,5965.0,2592.0,16.0,56.0,1314.0,23.0,-12347.0,0,79.0,Cher,8786
2025-07-03 03:00:00+02:00,40118.0,38483.0,5477.0,1.0,5437.0,2394.0,16.0,56.0,1316.0,22.0,-12909.0,1,78.93,Cher,8787
2025-07-03 03:30:00+02:00,39599.0,38516.0,5683.0,1.0,5183.0,2262.0,16.0,56.0,1323.0,21.0,-13240.0,1,78.93,Cher,8788
2025-07-03 04:00:00+02:00,38746.0,38340.0,5758.0,1.0,4919.0,2020.0,16.0,56.0,1321.0,20.0,-13301.0,2,80.88,Cher,8789
2025-07-03 04:30:00+02:00,38671.0,38322.0,5704.0,1.0,4967.0,2186.0,17.0,56.0,1311.0,21.0,-13376.0,2,80.88,Cher,8790
2025-07-03 05:00:00+02:00,38591.0,38349.0,5442.0,1.0,4969.0,2125.0,17.0,56.0,1308.0,21.0,-13155.0,3,86.45,Cher,8791
2025-07-03 05:30:00+02:00,39464.0,38365.0,5277.0,1.0,5425.0,2591.0,17.0,56.0,1310.0,24.0,-13160.0,3,86.45,Cher,8792
2025-07-03 06:00:00+02:00,40151.0,38400.0,4996.0,6.0,5542.0,3173.0,17.0,56.0,1312.0,27.0,-13115.0,4,94.83,Cher,8793
2025-07-03 06:30:00+02:00,41774.0,38429.0,4677.0,101.0,6270.0,3636.0,18.0,56.0,1308.0,30.0,-12582.0,4,94.83,Cher,8794
2025-07-03 07:00:00+02:00,43357.0,38447.0,4380.0,466.0,6786.0,3917.0,17.0,56.0,1309.0,31.0,-11884.0,5,101.77,Cher,8795
2025-07-03 07:30:00+02:00,45285.0,38422.0,4102.0,1162.0,7102.0,4025.0,16.0,56.0,1303.0,31.0,-10815.0,5,101.77,Cher,8796
2025-07-03 08:00:00+02:00,46936.0,38443.0,3562.0,2280.0,7350.0,4000.0,16.0,56.0,1300.0,30.0,-9987.0,6,104.9,Cher,8797
2025-07-03 08:30:00+02:00,48526.0,38812.0,3203.0,3822.0,7135.0,3839.0,16.0,54.0,1265.0,29.0,-9514.0,6,104.9,Cher,8798
2025-07-03 09:00:00+02:00,49706.0,39301.0,3192.0,5648.0,6581.0,3528.0,17.0,85.0,1248.0,27.0,-9791.0,7,90.45,Cher,8799
2025-07-03 09:30:00+02:00,50736.0,39106.0,3081.0,7744.0,5880.0,2691.0,17.0,107.0,1221.0,22.0,-9003.0,7,90.45,Cher,8800
2025-07-03 10:00:00+02:00,51661.0,38922.0,2865.0,9767.0,5444.0,2078.0,16.0,129.0,1222.0,18.0,-8359.0,8,75.06,Cher,8801
2025-07-03 10:30:00+02:00,52330.0,38995.0,2653.0,11595.0,4826.0,1478.0,16.0,129.0,1216.0,15.0,-7836.0,8,75.06,Cher,8802
2025-07-03 11:00:00+02:00,53117.0,38977.0,2422.0,13160.0,4599.0,1237.0,16.0,120.0,1226.0,13.0,-7388.0,9,57.35,Moyen,8803
2025-07-03 11:30:00+02:00,53819.0,38349.0,2209.0,14588.0,4117.0,1247.0,16.0,95.0,1225.0,13.0,-6142.0,9,57.35,Moyen,8804
2025-07-03 12:00:00+02:00,54538.0,38009.0,2076.0,15663.0,4019.0,1434.0,16.0,94.0,1223.0,14.0,-6265.0,10,42.16,Moyen,8805
2025-07-03 12:30:00+02:00,55028.0,37710.0,1981.0,16327.0,4010.0,1261.0,16.0,95.0,1227.0,13.0,-5533.0,10,42.16,Moyen,8806
2025-07-03 13:00:00+02:00,55757.0,37748.0,1860.0,16961.0,3994.0,1305.0,16.0,77.0,1224.0,13.0,-5295.0,11,34.82,Moyen,8807
2025-07-03 13:30:00+02:00,55467.0,37673.0,1772.0,17291.0,3883.0,1243.0,16.0,53.0,1224.0,12.0,-5509.0,11,34.82,Moyen,8808
2025-07-03 14:00:00+02:00,54986.0,37781.0,1781.0,17370.0,3855.0,1246.0,16.0,53.0,1230.0,13.0,-6188.0,12,36.84,Moyen,8809
2025-07-03 14:30:00+02:00,55292.0,37430.0,1801.0,17393.0,3866.0,1153.0,16.0,54.0,1238.0,12.0,-5474.0,12,36.84,Moyen,8810
2025-07-03 15:00:00+02:00,54846.0,37379.0,1842.0,17302.0,3813.0,1102.0,16.0,54.0,1247.0,12.0,-5703.0,13,56.67,Moyen,8811
2025-07-03 15:30:00+02:00,54460.0,37372.0,1884.0,16887.0,4031.0,1236.0,16.0,53.0,1245.0,12.0,-6328.0,13,56.67,Moyen,8812
2025-07-03 16:00:00+02:00,53792.0,37406.0,1939.0,16226.0,4230.0,1160.0,16.0,53.0,1272.0,12.0,-6616.0,14,64.71,Cher,8813
2025-07-03 16:30:00+02:00,53234.0,37680.0,1997.0,15292.0,4465.0,1129.0,16.0,52.0,1272.0,12.0,-6872.0,14,64.71,Cher,8814
2025-07-03 17:00:00+02:00,52860.0,37833.0,2115.0,14112.0,4714.0,1341.0,16.0,53.0,1274.0,13.0,-7056.0,15,81.0,Cher,8815
2025-07-03 17:30:00+02:00,52675.0,38389.0,2291.0,12843.0,5405.0,1655.0,16.0,53.0,1271.0,15.0,-8328.0,15,81.0,Cher,8816
2025-07-03 18:00:00+02:00,52764.0,39147.0,2488.0,11286.0,6152.0,1968.0,17.0,55.0,1272.0,16.0,-9023.0,16,96.34,Cher,8817
2025-07-03 18:30:00+02:00,52904.0,39723.0,2640.0,9536.0,6421.0,2831.0,17.0,58.0,1269.0,21.0,-9117.0,16,96.34,Cher,8818
2025-07-03 19:00:00+02:00,53407.0,40005.0,2918.0,7611.0,7350.0,3483.0,17.0,60.0,1267.0,25.0,-9192.0,17,109.0,Cher,8819
2025-07-03 19:30:00+02:00,53060.0,39941.0,3188.0,5589.0,7508.0,3601.0,17.0,60.0,1263.0,26.0,-8002.0,17,109.0,Cher,8820
2025-07-03 20:00:00+02:00,52311.0,40105.0,3602.0,3769.0,7989.0,3790.0,17.0,64.0,1259.0,28.0,-8179.0,18,118.8,Cher,8821
2025-07-03 20:30:00+02:00,51009.0,39943.0,3856.0,2213.0,7977.0,4224.0,16.0,627.0,1274.0,38.0,-9020.0,18,118.8,Cher,8822
2025-07-03 21:00:00+02:00,49531.0,39870.0,4032.0,1112.0,8067.0,4289.0,17.0,756.0,1283.0,41.0,-9794.0,19,105.87,Cher,8823
2025-07-03 21:30:00+02:00,48810.0,40127.0,4178.0,397.0,8314.0,4324.0,17.0,760.0,1297.0,41.0,-10504.0,19,105.87,Cher,8824
2025-07-03 22:00:00+02:00,48156.0,39827.0,4656.0,58.0,8028.0,4252.0,16.0,766.0,1298.0,41.0,-10639.0,20,106.8,Cher,8825
2025-07-03 22:30:00+02:00,49212.0,40186.0,5117.0,2.0,7987.0,4200.0,16.0,764.0,1309.0,40.0,-10266.0,20,106.8,Cher,8826
2025-07-03 23:00:00+02:00,50259.0,40175.0,5746.0,1.0,8405.0,4239.0,16.0,395.0,1316.0,35.0,-9908.0,21,86.57,Cher,8827
2025-07-03 23:30:00+02:00,49068.0,40303.0,6211.0,1.0,7498.0,3903.0,16.0,72.0,1319.0,29.0,-10143.0,21,86.57,Cher,8828
2025-07-04 00:00:00+02:00,47696.0,40309.0,6447.0,1.0,6882.0,3135.0,16.0,59.0,1319.0,25.0,-10361.0,22,97.8,Cher,8829
2025-07-04 00:30:00+02:00,45970.0,40463.0,6466.0,1.0,6789.0,3191.0,16.0,59.0,1322.0,25.0,-12250.0,22,97.8,Cher,8830
2025-07-04 01:00:00+02:00,43312.0,40008.0,6382.0,1.0,5633.0,2785.0,16.0,60.0,1319.0,24.0,-12756.0,23,83.0,Cher,8831
2025-07-04 01:30:00+02:00,42434.0,40483.0,6266.0,1.0,6001.0,1927.0,16.0,60.0,1325.0,18.0,-13542.0,23,83.0,Cher,8832
2025-07-04 02:00:00+02:00,41662.0,40556.0,6035.0,1.0,6038.0,1274.0,16.0,60.0,1333.0,14.0,-13540.0,0,85.37,Cher,8833
2025-07-04 02:30:00+02:00,41245.0,40367.0,6004.0,1.0,5975.0,1113.0,16.0,60.0,1334.0,13.0,-13487.0,0,85.37,Cher,8834
2025-07-04 03:00:00+02:00,39922.0,40140.0,5795.0,1.0,5474.0,690.0,16.0,60.0,1331.0,11.0,-13385.0,1,75.8,Cher,8835
2025-07-04 03:30:00+02:00,39252.0,40664.0,5436.0,1.0,5425.0,689.0,16.0,60.0,1328.0,11.0,-13908.0,1,75.8,Cher,8836
2025-07-04 04:00:00+02:00,38403.0,40467.0,5222.0,1.0,5299.0,762.0,16.0,60.0,1339.0,12.0,-14094.0,2,67.39,Cher,8837
2025-07-04 04:30:00+02:00,38218.0,40814.0,4952.0,1.0,5153.0,711.0,16.0,60.0,1354.0,12.0,-13995.0,2,67.39,Cher,8838
2025-07-04 05:00:00+02:00,38046.0,40751.0,4675.0,1.0,5053.0,679.0,16.0,60.0,1352.0,11.0,-13870.0,3,78.65,Cher,8839
2025-07-04 05:30:00+02:00,39102.0,40696.0,4485.0,1.0,4992.0,657.0,16.0,60.0,1358.0,11.0,-12575.0,3,78.65,Cher,8840
2025-07-04 06:00:00+02:00,39800.0,40879.0,4130.0,10.0,5139.0,730.0,16.0,59.0,1355.0,12.0,-12193.0,4,83.59,Cher,8841
2025-07-04 06:30:00+02:00,41278.0,40898.0,3801.0,139.0,5424.0,1168.0,16.0,59.0,1338.0,14.0,-11456.0,4,83.59,Cher,8842
2025-07-04 07:00:00+02:00,42827.0,40941.0,3498.0,597.0,5940.0,1757.0,16.0,92.0,1330.0,18.0,-11228.0,5,103.48,Cher,8843
2025-07-04 07:30:00+02:00,44941.0,41040.0,3237.0,1432.0,7117.0,2038.0,16.0,181.0,1328.0,21.0,-11339.0,5,103.48,Cher,8844
2025-07-04 08:00:00+02:00,46659.0,40963.0,2566.0,2793.0,7586.0,2135.0,16.0,430.0,1332.0,24.0,-11048.0,6,100.0,Cher,8845
2025-07-04 08:30:00+02:00,48209.0,41074.0,1865.0,4705.0,7995.0,2007.0,16.0,725.0,1335.0,27.0,-11404.0,6,100.0,Cher,8846
2025-07-04 09:00:00+02:00,49592.0,41005.0,1416.0,7005.0,7071.0,1991.0,16.0,717.0,1328.0,26.0,-10843.0,7,91.15,Cher,8847
2025-07-04 09:30:00+02:00,50733.0,40829.0,1272.0,9472.0,6084.0,1457.0,16.0,628.0,1315.0,21.0,-10226.0,7,91.15,Cher,8848
2025-07-04 10:00:00+02:00,51569.0,40471.0,1346.0,11860.0,5124.0,1088.0,16.0,155.0,1298.0,13.0,-9677.0,8,70.01,Cher,8849
2025-07-04 10:30:00+02:00,52496.0,40481.0,1560.0,13976.0,4964.0,803.0,16.0,58.0,1280.0,10.0,-10167.0,8,70.01,Cher,8850
2025-07-04 11:00:00+02:00,53179.0,39954.0,1652.0,15891.0,4446.0,655.0,16.0,59.0,1264.0,9.0,-9638.0,9,20.64,Bon marché,8851
2025-07-04 11:30:00+02:00,53926.0,38577.0,1585.0,17578.0,4009.0,544.0,16.0,61.0,1228.0,8.0,-8491.0,9,20.64,Bon marché,8852
2025-07-04 12:00:00+02:00,54535.0,36677.0,1476.0,18933.0,3909.0,488.0,16.0,64.0,1150.0,8.0,-6828.0,10,22.64,Bon marché,8853
